Customer_ID,Churn
19543,0
19723,0
15438,0
19529,0
17685,0
10082,0
12432,0
11087,0
12855,0
19294,0
10243,0
19401,0
11493,1
15318,0
13576,0
17411,0
18132,0
18325,0
12424,0
16018,0
15045,0
14821,0
18570,0
14919,0
19269,0
15568,0
12662,1
14886,0
14183,0
15908,0
15819,1
18127,1
17376,0
18776,0
15992,0
18749,0
15562,0
11978,0
12234,0
12721,1
13050,0
13003,0
10331,0
10149,0
11802,0
18466,0
12548,1
12348,0
17709,0
19231,0
11997,0
19578,0
16151,0
14344,0
15748,0
14830,0
18525,0
11405,0
19052,0
13268,0
11433,0
14581,1
16472,0
15552,0
10289,0
14871,0
10677,0
17570,0
19664,0
19774,1
14525,1
13739,0
15559,1
17859,0
14312,0
15882,0
16314,0
13835,0
10794,0
18547,0
15543,0
19839,0
14379,0
18388,0
16613,0
10077,0
16329,0
19411,0
19909,0
12462,0
17087,0
10257,0
18385,0
11423,0
13445,0
14419,0
19848,0
16062,0
18289,0
10324,0
18560,0
11838,0
13721,0
16303,0
10296,0
10080,0
10374,1
17639,1
18871,0
18112,0
10821,0
19997,0
16875,1
12934,1
14543,0
14308,0
19334,1
18779,0
11620,0
15586,0
13740,0
11240,0
16590,0
12651,0
15916,0
13719,0
17135,0
11173,0
10988,0
17870,1
18781,0
10088,0
16392,0
11217,0
11399,0
16274,0
18991,0
15289,0
16811,0
14573,0
17735,0
17366,0
11411,0
18210,0
16913,0
17854,0
18876,1
16630,0
17886,0
13885,1
10365,0
14820,0
14292,0
17785,1
13877,1
14085,1
16509,0
10340,0
12459,0
17967,0
14748,0
15829,1
17985,0
16993,0
14637,0
13242,0
18169,0
11094,0
16977,0
17169,0
13641,1
15414,0
18792,0
10955,0
17189,0
10665,0
16295,0
14067,0
19800,0
12769,0
17055,0
14869,0
14351,0
15367,0
11174,0
18786,0
12212,0
18158,0
11353,0
10173,0
15558,1
18762,0
15755,0
13295,0
11056,1
15726,1
14039,0
16940,0
17040,1
12773,0
17936,0
15110,0
17416,0
14770,0
17837,0
17742,0
14586,0
15317,0
18509,0
17733,0
13635,1
11614,0
13682,0
14698,0
11327,0
15647,0
16842,0
10731,0
18285,0
16096,0
13105,0
14029,0
11024,0
15048,1
19101,1
12257,0
14130,0
14631,1
17615,0
13453,0
14370,0
14724,1
16056,0
17623,0
12127,1
17427,0
14215,0
17434,0
16507,0
14701,0
13898,0
15721,0
10212,0
11147,0
14978,0
15639,0
15808,0
11999,0
15699,0
19853,1
15197,0
19779,0
15806,0
15409,0
15797,0
13375,0
10240,0
11497,0
15787,0
17800,0
18566,0
19678,0
15711,0
16134,0
19964,0
13781,0
14160,0
13595,1
17762,0
16322,0
19962,0
10566,0
19173,0
11347,0
14100,1
13464,0
19919,1
10050,0
19737,1
11313,0
16282,0
17380,0
12307,0
14117,0
13347,0
11384,0
19809,0
19898,0
16744,0
19021,0
16955,0
16947,0
12999,0
16835,0
15209,0
12467,0
17655,0
12709,0
13663,0
18308,0
17595,0
18736,0
13344,0
18815,0
11302,0
12892,0
14093,0
18168,1
19923,0
12910,0
16422,1
17872,0
12529,1
11849,1
17190,1
13811,0
15408,0
14467,1
19662,0
16563,0
13782,0
10094,0
12104,0
15001,0
15213,0
14966,0
17213,0
11063,0
10661,0
10604,0
11830,0
19078,0
16500,1
17883,1
17210,0
13066,0
12623,0
15864,0
19551,0
15940,0
15697,0
11045,0
18467,0
10087,0
17170,0
17065,0
19950,1
11900,0
19444,0
17731,0
10812,1
15101,1
19901,0
16707,0
19002,1
14050,0
12925,0
15224,1
16350,0
10950,0
11500,0
16414,0
14804,0
19190,0
18807,1
10052,0
11916,0
18945,0
10341,0
10154,0
12019,0
16058,0
16907,0
11247,0
12475,0
13167,1
12303,0
10325,0
10356,0
17653,0
19089,0
15812,0
16391,0
13523,0
10905,0
12414,0
10992,0
16349,0
16169,0
10327,0
17052,0
18897,0
15706,0
12559,0
18594,0
10102,0
17060,1
11918,0
17100,1
19442,0
12649,1
18549,0
15998,0
17330,0
19939,0
17577,0
11079,0
11255,0
16153,0
14274,0
19108,0
12590,0
19114,0
10777,0
11597,0
14656,0
13225,0
19952,0
17640,0
18367,0
16256,0
15825,0
12537,0
18174,0
14463,0
11841,0
11557,0
14030,0
11931,0
18992,0
17805,0
17875,0
10901,0
11907,0
10930,1
14697,0
18078,0
16149,0
13060,1
17868,0
10797,1
10648,0
15754,1
11018,0
16481,0
11419,0
13290,0
13396,0
18773,0
19429,0
17657,0
19903,0
12916,0
15256,0
19905,0
11622,0
19665,0
13488,0
19811,0
15973,0
19055,0
18102,0
15146,0
16789,0
19391,0
16888,0
17659,0
18979,0
10126,0
12511,0
10893,0
11961,0
10143,0
16829,0
12567,0
13179,0
16124,1
15779,0
19073,0
16071,1
15276,0
15310,0
19778,1
16782,0
13728,0
15221,1
19387,0
13223,0
12691,0
13084,0
11522,0
11599,0
15439,0
15163,0
17795,0
13372,0
17997,0
13790,0
17296,0
11819,0
12243,0
17928,1
12978,0
18995,0
17994,0
18249,0
18825,0
17483,0
17195,0
15931,0
19684,0
13481,0
17582,0
11694,0
17276,0
18564,0
14618,0
16661,1
16635,0
16959,0
10125,0
14136,1
15119,0
16438,1
17907,1
19726,1
16775,0
19415,0
11370,0
19476,0
18061,0
18963,0
13806,0
11940,0
15339,0
14003,1
17788,0
11396,0
18454,0
17891,1
16599,0
18806,0
14653,0
11518,0
12531,0
11151,0
15159,0
14064,0
16016,0
16336,0
13746,0
11104,0
15580,0
18654,0
15765,0
19165,1
15171,0
16388,0
14612,0
12734,1
10061,0
14197,0
13474,0
10718,0
15142,1
14260,0
14758,0
18375,1
19846,0
19017,0
18201,0
16529,0
11737,0
19162,0
16498,0
13941,0
11330,0
19075,0
14873,0
10455,0
15121,0
16774,0
13640,0
17911,1
19983,0
12232,1
19454,0
11873,0
12995,0
19548,0
18740,0
19735,0
11590,0
10757,0
10393,0
19577,0
16668,1
12845,1
18421,0
10612,0
17604,0
17215,0
14088,0
19833,0
15514,1
17641,0
11934,0
17123,0
12321,1
17257,0
19603,0
17339,0
12248,0
12790,0
12416,0
15951,0
14251,0
12831,0
18066,1
10647,0
18057,1
12308,0
18626,0
12735,0
13159,0
10244,0
10487,0
15522,0
19262,0
15059,0
13156,0
19090,0
19096,0
11355,0
12695,0
15181,0
13649,0
18274,0
18841,0
18154,1
11952,1
16470,0
11615,0
19486,1
10363,0
19818,0
10406,0
15331,0
15129,0
11048,0
17470,0
17093,0
18909,0
13141,0
16484,0
17763,0
10264,0
18074,0
11845,1
10719,1
14017,0
19877,0
15810,0
10479,0
10202,0
14529,0
18998,0
13292,0
11649,0
16749,0
15887,1
15111,1
12794,1
17099,0
11460,0
11588,0
19228,1
10711,0
13485,1
19390,0
15927,1
10113,0
14464,1
11905,0
12229,1
13585,0
12823,0
16814,0
10997,0
16605,0
14567,0
12884,0
16966,0
14551,0
11890,0
17071,0
19395,1
12134,0
13203,0
18453,0
14967,0
18620,0
16156,0
14585,0
15824,0
19382,0
11332,0
12034,0
18790,0
11991,0
17031,0
16731,1
12841,0
16485,0
18777,0
10515,1
11037,0
15226,0
18868,0
12955,1
15828,0
17144,0
19200,0
16941,0
15646,0
19328,0
19246,1
17797,0
11666,0
11505,0
16211,0
11708,0
15223,0
12077,0
10651,0
11103,0
15340,0
12717,0
18296,0
12032,0
11621,0
19940,0
13253,0
10871,0
10228,0
13577,0
11803,0
13224,0
11202,0
15982,0
14078,0
12155,0
10233,1
11685,1
14719,0
19850,0
12570,1
12371,0
16141,0
11112,1
17390,0
13586,0
14794,1
17424,0
13955,0
10224,0
12450,0
19461,0
12970,0
13676,0
17972,0
16589,0
13673,0
16260,0
11736,0
18505,0
17952,0
19609,1
12186,0
15665,0
11390,0
14829,0
10972,0
10847,0
17029,0
13596,0
13815,0
19058,0
15141,0
11866,0
14069,0
13597,1
14849,0
15696,0
14188,0
15773,1
16680,0
10676,1
14020,1
19859,1
12216,0
11886,0
16883,1
12398,0
15338,0
18073,0
13129,0
12226,0
15397,0
10645,0
14000,0
16360,0
18548,0
16083,0
13751,0
12606,0
13903,0
10273,1
17843,1
16616,0
17590,0
14863,0
11817,0
13457,0
10176,0
18966,0
17855,0
14332,0
16549,0
19585,0
13264,0
15579,0
17394,1
18473,0
17083,0
19591,0
15629,1
18930,0
16545,0
11706,1
17959,1
15740,0
11570,0
19969,1
11768,0
16527,0
11297,0
15478,0
14537,0
10491,0
10606,0
16250,0
13599,0
17518,0
19258,0
17794,0
12565,0
14557,0
10518,0
16331,1
14471,0
15994,1
17665,0
14524,0
18802,0
12366,0
16921,0
11853,0
11171,0
14269,0
10749,0
13135,0
19126,0
12874,0
18642,0
14365,1
18999,0
16692,0
15861,0
13942,1
12837,0
10708,1
17350,1
12619,1
19545,0
15242,0
12079,0
12176,0
18344,0
13109,0
11471,0
10303,0
19639,0
18430,0
14885,0
15034,0
17006,0
14995,0
15786,0
10386,0
11634,1
10127,0
10944,1
17133,0
14589,0
19184,0
10391,0
17923,0
18970,0
16025,0
16369,0
14331,0
11244,0
14309,0
14185,0
10810,0
18768,1
10807,0
11448,0
13620,0
14272,0
11579,0
16899,0
15472,1
13605,1
10167,1
12384,0
14470,1
14987,0
14253,0
12498,0
17441,0
19122,0
18097,0
19251,0
10761,0
18519,0
13917,0
11957,0
17426,0
14651,1
17627,0
18324,1
18798,0
11275,0
16741,0
18660,0
15098,0
16779,0
17391,0
13966,0
15659,0
10008,0
13935,0
14816,0
18034,0
15321,0
10750,0
15061,0
16637,0
12468,0
12900,0
13443,0
14090,0
16976,0
17939,0
10348,1
15624,0
17737,0
15636,1
18491,0
10232,0
11310,0
11301,0
19518,0
13749,0
14590,0
12393,0
18990,0
19729,0
15664,0
14743,1
19827,0
18600,0
10118,0
10165,0
15188,0
17469,0
19342,0
13345,0
15540,0
16826,0
12820,0
17819,0
14974,0
17386,0
13278,1
18461,0
19820,0
15418,1
19191,0
11138,0
19560,1
17249,1
18006,0
14213,1
12713,0
14227,0
17112,0
17829,0
14357,0
12320,0
14386,0
13216,0
16483,0
11574,0
12454,0
11496,0
12744,0
16343,1
15962,0
13308,0
19241,0
13100,0
17982,0
11602,0
14508,0
17121,0
12028,0
12825,0
14073,0
16722,0
14843,0
13391,0
13856,1
15637,0
16682,0
13311,1
16506,0
15262,0
12535,1
14276,1
18858,1
14914,0
17673,0
17450,1
13530,0
15902,0
15953,0
15870,0
19367,0
18302,0
18251,0
14979,0
14184,0
12083,0
18111,0
12422,0
10683,0
12547,0
16363,0
17400,1
12795,0
18462,0
10151,0
10461,0
14964,0
17669,0
16970,0
12385,0
17584,0
10969,0
12750,0
10770,0
18628,0
12572,1
14120,0
19612,1
16935,0
11583,0
19000,1
12329,0
13826,1
17867,0
18117,0
11507,0
12919,1
15475,0
11219,0
17773,1
18468,0
14223,0
17725,0
16930,0
10373,0
15625,0
11815,0
12238,0
18033,0
12753,0
16729,0
10926,0
15680,0
19260,1
13562,0
19814,0
12260,0
15486,0
12327,0
11835,0
14010,0
16140,0
16534,0
10564,0
12865,0
19782,0
13667,0
11521,0
11369,1
19701,0
17439,0
18064,0
14577,1
13217,1
15162,0
13992,1
17237,0
13634,0
10628,0
16745,0
13850,0
19910,0
18734,0
12123,0
12091,0
17966,0
16464,0
15857,0
16673,1
17437,0
16552,1
14878,0
17931,0
14666,0
18663,0
12980,0
18398,0
13463,0
15983,0
15143,0
16164,0
18222,0
11705,0
12151,0
12960,0
17607,0
10938,0
12184,0
11576,0
15930,1
19532,0
10450,0
12106,0
13099,1
14975,1
19393,0
13956,0
10095,1
17633,0
15451,0
18679,0
19103,0
12941,0
12630,0
13462,0
13813,0
12004,0
17864,0
18236,0
19977,0
12057,0
13027,0
13234,0
15205,0
19621,1
17287,0
14322,0
16065,0
10835,0
13769,0
18681,0
19154,0
12541,0
11385,0
14683,0
13356,0
16799,0
14089,0
11393,0
15645,1
13440,0
15609,0
17739,1
17676,0
19324,0
12997,0
19084,1
18300,1
11263,1
11379,0
12501,0
12097,0
11456,0
10714,0
16116,0
19617,0
19556,0
11116,0
15487,0
11223,0
18814,0
16760,0
11446,0
12203,0
10928,0
14953,0
14384,1
14918,0
10259,0
11042,0
17664,0
15604,0
13404,0
12342,0
19602,0
14686,0
16453,0
13584,0
13205,0
19671,0
11086,0
11363,0
11368,1
12280,0
17643,1
10308,0
13943,1
19944,0
15789,1
19491,0
11083,0
19843,1
12125,0
17873,0
12656,0
12808,0
19713,0
11293,0
10357,0
19686,0
19243,0
17929,0
13185,0
11006,0
18783,0
12863,0
13938,0
19014,1
10427,0
11625,0
13888,0
10158,0
15667,0
12915,0
19972,0
14788,0
19440,0
15437,0
16764,0
11682,0
14151,0
14774,1
12245,0
11650,0
16711,1
15391,0
16892,0
11892,1
19157,1
16221,0
12826,1
19119,0
19356,0
11298,0
14739,0
18464,0
12284,0
14466,0
19937,0
17218,0
18243,0
15244,0
10853,0
12347,0
15370,0
14973,0
14400,0
10769,0
10067,0
14255,0
17748,0
12917,0
16821,0
16127,0
12844,0
15172,0
18014,0
15013,0
18485,0
18101,0
13063,0
16003,0
16504,0
11658,0
13213,1
19350,0
18277,0
19314,0
15387,1
15344,1
18341,0
17162,0
15132,0
14688,1
12179,0
12173,0
10593,0
10446,0
19808,0
14989,0
14436,0
16139,0
19856,0
15818,0
14421,0
14087,0
15733,1
19493,1
17143,0
12012,0
18357,0
13526,0
19417,0
15182,0
12094,0
11861,0
15574,0
15300,0
17935,1
16162,0
15751,0
13539,0
13744,1
14801,0
11898,0
19817,1
13228,1
18688,1
13184,0
13493,1
13032,0
13894,0
15997,0
15830,0
11017,0
19212,0
15910,0
19512,0
16292,0
16929,0
12018,0
19865,0
19261,0
12789,0
15160,0
11285,0
11734,0
13423,0
13796,0
13520,0
17617,0
15100,0
17308,0
16721,0
13246,0
14985,0
16417,0
11082,0
19947,0
12907,0
13615,0
10422,0
11561,0
13251,0
14865,0
17058,0
12109,1
10402,1
19202,0
12779,0
13238,0
14628,0
15526,0
12006,0
14531,0
19691,0
14280,0
11413,0
12968,0
16158,0
15929,0
10597,0
14465,0
17101,0
10404,0
14493,0
11378,0
13872,0
11440,0
19613,0
11701,0
12972,0
13608,0
15521,0
16267,0
15319,0
16460,0
11654,0
10022,0
14372,1
14996,0
18003,0
14660,1
11117,0
12762,0
12118,1
14220,1
19375,1
11180,0
15109,0
12263,1
14901,1
11251,0
11774,0
17232,0
13419,0
10890,0
14813,0
16133,0
10171,0
15796,0
17472,0
10276,0
12054,0
14755,0
15516,1
18643,0
19872,0
16881,0
18769,0
15652,0
13823,0
16308,0
19791,0
10816,0
15473,0
16236,0
17226,0
14778,0
17020,0
10432,0
16235,1
12583,0
13736,0
15743,0
11745,1
17255,0
19043,1
11872,1
17622,1
12986,0
11635,0
17852,1
17778,0
19831,0
11748,0
12752,0
17634,0
10569,0
14060,0
19472,0
12169,0
17970,0
18619,0
11039,0
11364,0
17415,0
12458,0
12654,1
16525,0
16197,0
12923,0
14675,0
15047,0
11715,0
12058,0
13297,0
12171,0
13987,0
15042,0
11371,1
17250,0
17684,0
15420,0
15425,1
17991,0
14173,0
14779,0
18958,1
14180,1
11577,0
15880,0
15933,1
13865,0
13387,0
19863,0
14714,0
19663,0
15557,0
18149,0
14741,0
19091,0
14546,0
15670,0
19604,0
13660,1
16592,0
17150,0
15107,0
14455,0
16521,0
18402,0
17043,0
11805,0
12696,0
14513,0
15225,0
14012,0
15380,0
15465,0
11925,0
13735,0
10649,1
16517,0
14909,1
14430,0
10162,0
18365,0
15575,1
10557,1
18987,1
16043,0
15926,0
10059,0
11344,0
11110,0
14398,0
15915,0
17188,0
19914,0
18611,0
13392,0
10029,0
14231,0
12161,0
17457,0
17373,1
14680,0
13337,0
19117,0
13317,0
19263,0
11069,0
19371,0
14186,0
15980,0
18775,0
18898,0
16368,0
15837,0
13671,1
14110,1
12364,0
12481,0
15717,0
14469,0
11956,0
17530,0
16409,1
18888,1
11880,0
12210,1
18312,0
12811,0
17098,0
10692,0
13334,0
14393,0
14868,0
17193,0
12152,0
19825,0
15029,0
11672,0
16763,0
10603,0
18720,0
17181,1
17453,0
17878,0
12575,0
13626,0
16578,0
12023,0
16712,0
10806,0
12646,0
15194,0
14205,1
15995,0
12894,0
18794,0
12378,0
10637,0
13087,1
11569,0
13693,0
16557,0
19586,0
14214,0
14897,1
15105,1
16663,0
12045,1
18336,0
17354,0
13484,0
17039,0
17374,0
11397,0
17919,0
12479,0
18948,0
10458,0
13543,0
13001,0
15250,0
10178,0
16398,1
17575,0
18698,1
14257,0
13838,0
18972,0
16300,0
14080,0
12195,0
10015,0
18143,0
13738,0
17849,0
19732,0
16703,1
11837,0
13501,0
15524,1
19842,0
11130,0
14071,1
19130,0
15958,0
19214,0
11586,0
14047,0
15303,0
17678,0
12230,0
15939,0
10288,0
17594,0
12664,0
19592,0
10349,0
12217,0
15316,1
18444,0
19761,0
16645,0
16857,0
15148,0
12014,0
16580,0
15333,0
18032,0
11526,0
12090,0
16973,0
14512,1
13997,0
11767,1
11772,0
19280,0
14238,1
13065,1
11533,1
18276,0
10602,0
15377,1
17750,0
16482,0
18906,0
19879,0
13265,0
10958,0
18366,0
19801,0
19949,0
17783,0
11877,0
13139,0
14417,0
16035,0
16170,0
19868,0
18323,0
12126,0
15792,0
12581,0
12594,0
12601,0
18683,0
17230,0
18673,0
19668,0
11600,0
13324,0
16524,0
15015,0
16440,0
11360,0
11291,0
15634,0
14317,0
17638,1
18253,1
12759,1
18575,0
16115,1
14314,0
14443,0
16268,0
18349,0
13306,0
18658,0
16378,0
13143,0
13045,0
18704,0
12209,0
14068,0
17567,0
13354,0
14374,1
16430,0
14668,1
19446,0
12890,0
12817,0
15763,0
18133,0
15534,0
10818,0
13219,0
19485,0
19511,0
19452,0
17085,1
12147,0
15123,0
19636,0
18751,1
12108,0
14826,1
14408,0
12885,1
19627,0
10833,0
18000,0
13422,0
18370,0
12472,0
16419,0
14933,0
12954,0
16896,0
11921,0
19105,0
11712,0
14135,0
17479,0
16341,0
15371,0
19681,0
14517,0
14657,0
14316,0
12068,0
18273,0
14534,0
14702,0
17012,0
13358,0
12444,0
12653,1
12690,0
18940,0
17500,0
11232,1
19693,1
13490,0
18052,0
17086,1
14676,0
19657,0
14150,0
11870,0
19927,0
17876,0
15577,0
15633,0
17865,0
13349,0
12742,0
14595,0
16664,0
19514,0
11550,0
13985,0
17580,0
19989,0
18848,0
13945,0
18497,0
19835,0
13804,0
11098,0
12102,0
15198,0
19708,0
13064,0
10137,0
11911,0
15281,0
12864,1
13395,0
13731,0
10790,1
12341,0
17501,0
15291,0
13661,1
18378,0
18818,0
11862,0
13162,1
17752,0
11036,0
15267,0
13482,0
17556,0
14057,1
13409,0
15934,0
16783,0
11551,0
10696,0
18726,0
19023,1
10706,0
11674,0
12309,0
17192,0
17596,0
18119,0
14957,0
13604,0
14720,0
14700,0
17319,0
19634,0
11311,0
19293,1
13466,0
17666,1
11383,0
10572,0
15323,0
17204,1
18821,0
10547,0
10554,0
17593,1
10574,1
11078,0
17108,0
15335,0
14558,0
17765,0
16583,0
11102,0
18011,0
10720,0
14137,0
11135,0
14600,0
18147,0
11314,0
13831,0
16326,0
11776,0
10072,0
12215,0
19136,0
10990,0
10281,0
13289,0
16702,0
15099,0
11462,0
10745,0
10367,0
13033,1
13563,0
18327,0
12499,1
13113,0
19160,0
19711,0
15217,1
10855,1
11743,1
15311,0
16887,0
14968,0
15017,0
19197,0
14780,0
11640,0
13854,0
10908,0
10146,0
14437,0
15744,0
13982,0
17351,0
13919,0
18894,0
13866,0
13900,1
18533,0
10253,0
16554,0
16068,0
18459,0
16468,0
13979,0
12836,0
13560,0
10055,0
19797,0
17401,0
16800,0
19048,0
14792,0
18338,1
17444,0
19719,0
12440,1
12382,0
17889,0
15052,1
12486,1
17013,1
13745,0
15986,1
18107,0
17124,0
14209,0
13582,0
12620,0
14798,0
15474,0
13617,0
11537,0
15466,0
12136,0
16651,0
11458,0
16759,0
10656,0
19015,1
